subspace,n,radius,ratio1,ratio2,fd_err,h,triple
gl,4,0.1,0.9829460235574067,0.4087541463912114,1.3561406485081516e-10,,
gl,4,0.1,1.0118633620839717,0.2931073580252027,7.761350573518982e-11,,
gl,4,0.1,1.0042741286557948,0.30857008986535156,7.263301073346686e-11,,
gl,4,0.1,1.001457396118888,0.3829743925761716,7.911081266147337e-11,,
gl,4,1.0,1.115749187673833,0.29475165184860364,4.338934246145487e-11,,
gl,4,1.0,1.0437612372204796,0.3598682087817027,1.1227811234038987e-10,,
gl,4,1.0,1.0935369044834484,0.3708522920205271,8.328532064511316e-11,,
gl,4,1.0,1.0011505897430593,0.3212828787476,5.97361115590254e-11,,
gl,4,1.0,1.196508750251257,0.432391842363589,6.856331213899646e-11,,
gl,4,3.0,1.3557953735016608,0.41246126466155003,1.1789429487616747e-10,,
gl,4,3.0,1.9915965073582766,0.7492104297236983,1.494562042102862e-10,,
gl,4,3.0,2.45209065743106,0.5223415670943234,1.7048675928126707e-10,,
gl,4,3.0,1.636556398710909,0.43959869319980227,1.1527276656342848e-10,,
gl,4,3.0,1.1261844929754836,0.3440386534679226,4.959943010106113e-11,,
gl,4,10.0,39.84819115853205,8.743986393779764,2.200451181818085e-09,,
gl,4,10.0,222.36844702444958,40.69025944447882,8.851001266952318e-09,,
gl,4,10.0,178.03784031840067,83.90636445020343,9.842047149367333e-09,,
gl,4,10.0,4.938198151231515,1.2371718458869863,2.5693216563674757e-11,,
gl,4,10.0,38.279793162739296,8.357612308262432,5.378030802382883e-10,,
gl,8,0.1,0.9992072555147667,0.20750907194232293,2.2795295182811665e-11,,
gl,8,0.1,0.9942272633102586,0.2624011061001863,3.8858193111895034e-11,,
gl,8,0.1,1.003041793803578,0.2214270888476964,1.9753506147728248e-11,,
gl,8,0.1,0.9985773960651808,0.2454055146347625,3.472209876175214e-11,,
gl,8,0.1,1.0003320071323243,0.22279937562216967,3.5192471246134456e-11,,
gl,8,1.0,1.1009438890686625,0.2804158552783695,2.8289085239945853e-11,,
gl,8,1.0,0.9976119708613075,0.29785318845085557,3.395563956651786e-11,,
gl,8,1.0,1.093071552447857,0.27167130041416093,3.2772349353769605e-11,,
gl,8,1.0,0.9745375462866083,0.23212214086738706,2.6568960844103076e-11,,
gl,8,1.0,1.0876434874208094,0.3078697619052144,2.3469835792777824e-11,,
gl,8,3.0,1.0411562982676261,0.2541897556507443,1.9122254415635135e-11,,
gl,8,3.0,1.074844865089901,0.29830785071530247,4.4806486672781314e-11,,
gl,8,3.0,1.4819904344967636,0.2619893454071208,2.7044543798900984e-11,,
gl,8,3.0,1.6579152397473926,0.4036761804958947,5.84726806230259e-11,,
gl,8,3.0,1.2421666012980803,0.27818127524072866,2.680007697627651e-11,,
gl,8,10.0,3.787316622777644,0.580302907965957,5.953487063338466e-11,,
gl,8,10.0,14.393224359237475,2.8185971312055105,3.21522589281561e-10,,
gl,8,10.0,3.321709702471983,1.2128357628381221,3.148173938206058e-10,,
gl,8,10.0,11.1237943333823,1.4291923948267788,1.345289944742558e-10,,
gl,8,10.0,6.554158142656074,1.4648059075813995,6.937826099447237e-11,,
gl,16,0.1,1.001136990141079,0.1914657956129372,1.2637089037888787e-11,,
gl,16,0.1,0.9970445325300143,0.18005185280713654,1.0198823244790118e-11,,
gl,16,0.1,1.0011195872367986,0.17581290644524916,1.161252915027364e-11,,
gl,16,0.1,0.9981215554620532,0.17013441671918897,1.0244227180068748e-11,,
gl,16,0.1,1.0039583497908806,0.1738255476418351,1.3124575332447026e-11,,
gl,16,1.0,0.9812592647911084,0.18643550952769294,1.2314419761503558e-11,,
gl,16,1.0,1.0463237455841052,0.18696282302884445,1.3018126363539124e-11,,
gl,16,1.0,1.003661314774726,0.16537987426646264,1.0679023959835988e-11,,
gl,16,1.0,0.9879796975467031,0.16995011553303838,1.0244710571405116e-11,,
gl,16,1.0,1.0198814418672872,0.20213481270478378,1.3591592489894354e-11,,
gl,16,3.0,1.1450255161726655,0.20072251257034882,1.0646220804410704e-11,,
gl,16,3.0,1.1696532707899563,0.22844987923654936,1.514778185955498e-11,,
gl,16,3.0,1.1258697953310586,0.20869404050439533,1.5218360244580224e-11,,
gl,16,3.0,1.0586007181135437,0.18395065726870782,1.560716300219264e-11,,
gl,16,3.0,1.1405514473388056,0.18706248309164414,1.0235680016509177e-11,,
gl,16,10.0,3.286328854200663,0.5256937023393817,4.52949946367132e-11,,
gl,16,10.0,2.906192854696814,0.4436062881530369,3.2384669600291196e-11,,
gl,16,10.0,2.6096870219018506,0.3804729312789746,2.7221522179927025e-11,,
gl,16,10.0,1.994262968860631,0.299199941594598,2.658108233422638e-11,,
gl,16,10.0,4.8498416719015385,0.691821553438329,7.138467726728707e-11,,
gl,32,0.1,1.0004031674187899,0.1220536669109266,5.8773112267771245e-12,,
gl,32,0.1,1.0010127214918707,0.12766376787919043,6.066691544286479e-12,,
gl,32,0.1,0.9994293117202153,0.12349052107887498,6.1926355772082075e-12,,
gl,32,0.1,0.9998539483511036,0.12459041370263564,5.953206247942172e-12,,
gl,32,0.1,1.000909365693897,0.12244467082485415,6.253883089102175e-12,,
gl,32,1.0,1.0072223883010012,0.12128809971126459,6.712280467062065e-12,,
gl,32,1.0,1.010001277305408,0.12935483225162328,7.399588451610861e-12,,
gl,32,1.0,1.012697048626956,0.12822928375643786,6.586765618698035e-12,,
gl,32,1.0,1.0258571383492918,0.12606585914066729,6.5070405468725275e-12,,
gl,32,1.0,1.0043220880590893,0.12451319287577191,7.078966778980023e-12,,
gl,32,3.0,1.073348032339409,0.13537503769149298,7.071501563301321e-12,,
gl,32,3.0,1.0742285359529857,0.12844678347676908,7.161957905867639e-12,,
gl,32,3.0,1.0553940020905321,0.13208019741517407,6.995476717838303e-12,,
gl,32,3.0,1.0743812212120445,0.1311499628916254,6.947325150743884e-12,,
gl,32,3.0,1.054368890864834,0.12830560786789283,6.061668225257641e-12,,
gl,32,10.0,1.8852015877843493,0.20074397145887526,2.1506671336802422e-11,,
gl,32,10.0,1.9169174193334488,0.2097584933852413,1.9365658624550085e-11,,
gl,32,10.0,1.9772808086047056,0.20375898293443123,1.7407125473001186e-11,,
gl,32,10.0,1.8935720486150633,0.1958022585869098,2.058484352707773e-11,,
gl,32,10.0,1.9735803185476284,0.2080544795475383,2.0630181901235626e-11,,
gl,64,0.1,1.0004807509641525,0.08916142557323398,6.354492448802644e-12,,
gl,64,0.1,1.0001507938921808,0.08878671767960798,6.295578751837832e-12,,
gl,64,0.1,0.9999410251554595,0.08848782086857156,6.440079401580563e-12,,
gl,64,0.1,1.0000054926568875,0.0909524399565758,6.378507495319852e-12,,
gl,64,0.1,0.9996719582851169,0.08741218579909588,6.1351012910222505e-12,,
gl,64,1.0,1.003098629929958,0.08800450611648358,6.777604065375957e-12,,
gl,64,1.0,1.0033787437754818,0.08808536332631844,6.984667755420613e-12,,
gl,64,1.0,1.0053775356987893,0.08957408419745404,7.000021506743951e-12,,
gl,64,1.0,1.0039759438520917,0.08927823609740458,6.6825009016912305e-12,,
gl,64,1.0,1.000883429415655,0.09049358702658693,7.180477347404588e-12,,
gl,64,3.0,1.0241101276343607,0.09069157434428157,6.936133666427573e-12,,
gl,64,3.0,1.032953362455203,0.08965100140568753,6.631684198134105e-12,,
gl,64,3.0,1.0297288135850136,0.0898753046108117,6.826511643099929e-12,,
gl,64,3.0,1.0442657858834734,0.09145056344193052,6.917187505759101e-12,,
gl,64,3.0,1.030179032259202,0.08898276781551387,6.729180941952573e-12,,
gl,64,10.0,1.4338750867092294,0.11170389833790968,1.58103192861978e-11,,
gl,64,10.0,1.44703307066282,0.11465159998498509,1.69083250018608e-11,,
gl,64,10.0,1.4041078916808798,0.11369195240780383,1.5311279523316398e-11,,
gl,64,10.0,1.4364373228538798,0.11581016609011491,1.5564970460180604e-11,,
gl,64,10.0,1.3786744816168561,0.1121935490374481,1.6207561608376208e-11,,
gl,128,0.1,1.0001608485495561,,,,
gl,128,0.1,1.0000168606595288,,,,
gl,128,0.1,0.9998608591395863,,,,
gl,128,0.1,1.0000483360498766,,,,
gl,128,0.1,1.000007775946127,,,,
gl,128,1.0,1.002740753541402,,,,
gl,128,1.0,1.0011048559751137,,,,
gl,128,1.0,1.0027110935106986,,,,
gl,128,1.0,1.0018259703917995,,,,
gl,128,1.0,1.0024199718083575,,,,
gl,128,3.0,1.0136117170605456,,,,
gl,128,3.0,1.0137257758655256,,,,
gl,128,3.0,1.017013163613657,,,,
gl,128,3.0,1.0131025307765076,,,,
gl,128,3.0,1.017925904699644,,,,
gl,128,10.0,1.1880647724038937,,,,
gl,128,10.0,1.2183789732552894,,,,
gl,128,10.0,1.213862911265843,,,,
gl,128,10.0,1.203157773126665,,,,
gl,128,10.0,1.2047074037111902,,,,
gl,256,0.1,1.0000351285829179,,,,
gl,256,0.1,0.9999997946055738,,,,
gl,256,0.1,1.0000105251760003,,,,
gl,256,0.1,1.0000132926761562,,,,
gl,256,0.1,0.9999590792070103,,,,
gl,256,1.0,1.000582694735607,,,,
gl,256,1.0,1.0011556243959479,,,,
gl,256,1.0,1.000110159037766,,,,
gl,256,1.0,1.0009295094630144,,,,
gl,256,1.0,1.0007924400613688,,,,
gl,256,3.0,1.0089645478237967,,,,
gl,256,3.0,1.0081128452394315,,,,
gl,256,3.0,1.0093328488319258,,,,
gl,256,3.0,1.0097138697319687,,,,
gl,256,3.0,1.0090442582337578,,,,
gl,256,10.0,1.0947033899559766,,,,
gl,256,10.0,1.09731079709177,,,,
gl,256,10.0,1.1032088384056604,,,,
gl,256,10.0,1.1036868061411382,,,,
gl,256,10.0,1.098407502082862,,,,
so,16,3.0,,0.16845953913557113,,0.001,0.0
so,16,3.0,,0.15910055586014374,,0.001,1.0
so,16,3.0,,0.1701964917383377,,0.001,2.0
so,16,3.0,,0.16173487741434522,,0.001,3.0
so,16,3.0,,0.18687156497282864,,0.001,4.0
so,16,3.0,,0.1807595242967156,,0.001,5.0
so,16,3.0,,0.16845953913592762,,0.0003,0.0
so,16,3.0,,0.15910055585997807,,0.0003,1.0
so,16,3.0,,0.17019649173838158,,0.0003,2.0
so,16,3.0,,0.16173487741450973,,0.0003,3.0
so,16,3.0,,0.18687156497277177,,0.0003,4.0
so,16,3.0,,0.1807595242967553,,0.0003,5.0
so,16,3.0,,0.1684595391362393,,0.0001,0.0
so,16,3.0,,0.15910055585992114,,0.0001,1.0
so,16,3.0,,0.17019649173854431,,0.0001,2.0
so,16,3.0,,0.16173487741483777,,0.0001,3.0
so,16,3.0,,0.1868715649729317,,0.0001,4.0
so,16,3.0,,0.18075952429699926,,0.0001,5.0
so,16,3.0,,0.16845953913521708,,3e-05,0.0
so,16,3.0,,0.15910055585996077,,3e-05,1.0
so,16,3.0,,0.17019649173845583,,3e-05,2.0
so,16,3.0,,0.16173487741518777,,3e-05,3.0
so,16,3.0,,0.18687156497210983,,3e-05,4.0
so,16,3.0,,0.18075952429674558,,3e-05,5.0
so,16,3.0,,0.16845953913562534,,1e-05,0.0
so,16,3.0,,0.15910055585801197,,1e-05,1.0
so,16,3.0,,0.17019649174546084,,1e-05,2.0
so,16,3.0,,0.1617348774163174,,1e-05,3.0
so,16,3.0,,0.18687156497403776,,1e-05,4.0
so,16,3.0,,0.1807595242923078,,1e-05,5.0
