geom,arm,seed,auc,r_task,r_geo,rho,menv_orth,menv_sym,menv_cond,recon_err,status
diag,baseline_ppo,6,9.580892109833744,0.15321553621156847,0.9882700923889874,,2.6224428049804254,0.0,2.7482758398965554,0.0,ok
diag,so,6,9.46242786975448,0.14783983717127577,0.979013215446969,1.0000009536743164,2.6224428049804254,0.0,2.7482758398965554,0.0,ok
diag,sl,6,9.324074645015418,0.14380653858657677,0.9673223164695006,2.4855207204818726,2.6224428049804254,0.0,2.7482758398965554,1.7763568394002505e-15,ok
diag,gl,6,9.321335398987483,0.14521758082778508,0.9650087767089405,2.437079071998596,2.6224428049804254,0.0,2.7482758398965554,0.0,ok
diag,sym,6,9.307225423110829,0.1340964702934051,0.9807613105009,2.728203058242798,2.6224428049804254,0.0,2.7482758398965554,0.0,ok
diag,baseline_ppo,7,9.715959122471755,0.16433947165452528,0.9886392659644285,,2.6224428049804254,0.0,2.7482758398965554,0.0,ok
diag,so,7,9.256855741210453,0.13754621140048479,0.9682267218520244,1.0000008344650269,2.6224428049804254,0.0,2.7482758398965554,0.0,ok
diag,sl,7,9.135445592449864,0.1372491639550441,0.9535212761248152,2.2178066968917847,2.6224428049804254,0.0,2.7482758398965554,0.0,ok
diag,gl,7,9.207243231451116,0.14407550392759655,0.9524902938688796,2.380025625228882,2.6224428049804254,0.0,2.7482758398965554,1.7763568394002505e-15,ok
diag,sym,7,9.526473541106782,0.1520331428090133,0.9814688697824876,2.6663066148757935,2.6224428049804254,0.0,2.7482758398965554,1.7763568394002505e-15,ok
diag,baseline_ppo,8,9.803446139598716,0.17172632576806895,0.9883859969556332,,2.6224428049804254,0.0,2.7482758398965554,0.0,ok
diag,so,8,9.666597881143284,0.16748346738493725,0.975144520974656,1.0000008344650269,2.6224428049804254,0.0,2.7482758398965554,0.0,ok
diag,sl,8,9.422967398792057,0.15765843575920677,0.9594064520947634,2.4039905071258545,2.6224428049804254,0.0,2.7482758398965554,1.7763568394002505e-15,ok
diag,gl,8,9.430190480416632,0.1605064686207144,0.9559376091760893,2.631834030151367,2.6224428049804254,0.0,2.7482758398965554,1.7763568394002505e-15,ok
diag,sym,8,9.539548266667584,0.1532562451830691,0.9810956322660048,2.785264492034912,2.6224428049804254,0.0,2.7482758398965554,0.0,ok
diag,baseline_ppo,9,9.774657123518299,0.16958051215865444,0.9885134129554033,,2.6224428049804254,0.0,2.7482758398965554,0.0,ok
diag,so,9,9.403763798845208,0.1479571052680984,0.9709924060200652,1.0000009536743164,2.6224428049804254,0.0,2.7482758398965554,0.0,ok
diag,sl,9,9.160549668380103,0.1386580691591682,0.9547754146222024,2.1985573768615723,2.6224428049804254,0.0,2.7482758398965554,0.0,ok
diag,gl,9,9.347332610229552,0.15632763446213122,0.9514141713997349,2.3068933486938477,2.6224428049804254,0.0,2.7482758398965554,0.0,ok
diag,sym,9,9.433885675084626,0.14685855005297652,0.9776106503248215,2.8942275047302246,2.6224428049804254,0.0,2.7482758398965554,0.0,ok
id,baseline_ppo,0,9.711061789584148,0.1560898722997236,0.9999999956339597,,0.0,0.0,1.0,0.0,ok
id,so,0,9.585238276730868,0.154619165801994,0.9839726771578193,1.0000008344650269,0.0,0.0,1.0,0.0,ok
id,sl,0,9.389157684149255,0.1467736795770808,0.9715060711132982,1.5257884860038757,0.0,0.0,1.0,0.0,ok
id,gl,0,9.48195834316972,0.1542065271942384,0.9715134265532097,1.5661779642105103,0.0,0.0,1.0,0.0,ok
id,sym,0,9.564653690277522,0.15047122273087338,0.9886991933633884,1.7106974720954895,0.0,0.0,1.0,0.0,ok
id,baseline_ppo,1,9.764009093244287,0.16084018871630862,0.9999999951432149,,0.0,0.0,1.0,1.7763568394002505e-15,ok
id,so,1,9.578440883808849,0.15375475323427512,0.9850624424134692,1.0000008344650269,0.0,0.0,1.0,0.0,ok
id,sl,1,9.384073036003912,0.14413323326161087,0.9746514087503155,1.5287345051765442,0.0,0.0,1.0,1.7763568394002505e-15,ok
id,gl,1,9.321020111810423,0.13927224142181344,0.9739964400880038,1.5120697021484375,0.0,0.0,1.0,1.7763568394002505e-15,ok
id,sym,1,9.508378288846524,0.14769875904563495,0.9864008611261845,1.640312373638153,0.0,0.0,1.0,1.7763568394002505e-15,ok
id,baseline_ppo,2,9.721827047202776,0.15730639422013964,0.99999999572138,,0.0,0.0,1.0,1.7763568394002505e-15,ok
id,so,2,9.442685985354554,0.14411189979523278,0.9821532394707203,1.0000008344650269,0.0,0.0,1.0,0.0,ok
id,sl,2,9.484119608676165,0.15316670355605125,0.9736047971556584,1.6677654385566711,0.0,0.0,1.0,0.0,ok
id,gl,2,9.383477393360495,0.1450725930627597,0.9730631786398589,1.6031296849250793,0.0,0.0,1.0,0.0,ok
id,sym,2,9.525297171522976,0.1474131154266791,0.9886847948273024,1.7230933904647827,0.0,0.0,1.0,0.0,ok
id,baseline_ppo,3,9.661301383987285,0.15204288473618108,0.9999999952832858,,0.0,0.0,1.0,1.7763568394002505e-15,ok
id,so,3,9.500248425022933,0.14904325217633926,0.981862892717123,1.0000008344650269,0.0,0.0,1.0,0.0,ok
id,sl,3,9.453207682570222,0.1507370035013072,0.9734857699009279,1.637226402759552,0.0,0.0,1.0,1.7763568394002505e-15,ok
id,gl,3,9.333629169836886,0.1409436363372293,0.9736035506931444,1.5770236253738403,0.0,0.0,1.0,0.0,ok
id,sym,3,9.507409297754101,0.14574728922670366,0.9891565880944332,1.671754002571106,0.0,0.0,1.0,0.0,ok
id,baseline_ppo,4,9.615328159665097,0.1481279555743675,0.9999999958246947,,0.0,0.0,1.0,1.7763568394002505e-15,ok
id,so,4,9.534638683313581,0.15068989132823035,0.9836394877934208,1.0000008344650269,0.0,0.0,1.0,0.0,ok
id,sl,4,9.40650725120089,0.14575981500496604,0.9749092865699281,1.5664966702461243,0.0,0.0,1.0,1.7763568394002505e-15,ok
id,gl,4,9.538162818538574,0.15663562055693342,0.9750299188420175,1.6053321957588196,0.0,0.0,1.0,0.0,ok
id,sym,4,9.632410939937836,0.15604125409436737,0.9892471670508384,1.6969711184501648,0.0,0.0,1.0,0.0,ok
id,baseline_ppo,5,9.833815318955299,0.16694258110486146,0.9999999955217045,,0.0,0.0,1.0,1.7763568394002505e-15,ok
id,so,5,9.727891524597721,0.16576955492709683,0.9857080262482166,1.0000008344650269,0.0,0.0,1.0,0.0,ok
id,sl,5,9.529420326144617,0.15374428327089498,0.9786620704020064,1.603147029876709,0.0,0.0,1.0,0.0,ok
id,gl,5,9.491063545119623,0.15061478928809996,0.9784503672341506,1.6618196964263916,0.0,0.0,1.0,1.7763568394002505e-15,ok
id,sym,5,9.646145265928478,0.15725554467492786,0.9890601360907157,1.778810203075409,0.0,0.0,1.0,0.0,ok
id,baseline_ppo,6,9.740376163716782,0.15897320091163153,0.999999995670716,,0.0,0.0,1.0,0.0,ok
id,so,6,9.58378329841599,0.15428570612387288,0.9847975071837506,1.0000008344650269,0.0,0.0,1.0,0.0,ok
id,sl,6,9.490330735374217,0.1516968367420958,0.9763320771425962,1.524678349494934,0.0,0.0,1.0,0.0,ok
id,gl,6,9.39205868089718,0.14302788713667708,0.9771659686135747,1.5566876530647278,0.0,0.0,1.0,0.0,ok
id,sym,6,9.512629183120737,0.146542231557614,0.987976102143526,1.7170560956001282,0.0,0.0,1.0,1.7763568394002505e-15,ok
id,baseline_ppo,7,9.70992192991704,0.1561518319584134,0.9999999957183998,,0.0,0.0,1.0,3.552713678800501e-15,ok
id,so,7,9.43559335091151,0.14585013989435072,0.9781115081312756,1.0000008344650269,0.0,0.0,1.0,1.7763568394002505e-15,ok
id,sl,7,9.303843134349316,0.13870884336132758,0.9723483658626676,1.5439243912696838,0.0,0.0,1.0,0.0,ok
id,gl,7,9.386811627052241,0.14654467730277126,0.971077166043967,1.6233640313148499,0.0,0.0,1.0,0.0,ok
id,sym,7,9.485903575872669,0.14329113780083216,0.9896335219581921,1.73721182346344,0.0,0.0,1.0,0.0,ok
id,baseline_ppo,8,9.891946807830385,0.17142011210203956,0.9999999954909085,,0.0,0.0,1.0,0.0,ok
id,so,8,9.6180753166021,0.1569238692459889,0.9847497658353298,1.0000008344650269,0.0,0.0,1.0,0.0,ok
id,sl,8,9.513313368285093,0.15692679546805088,0.971645768656085,1.541792631149292,0.0,0.0,1.0,0.0,ok
id,gl,8,9.575974178248453,0.16185975654293974,0.9722594636735816,1.5194317698478699,0.0,0.0,1.0,0.0,ok
id,sym,8,9.648128602880387,0.1582116390387368,0.9875176161497833,1.8306553363800049,0.0,0.0,1.0,1.7763568394002505e-15,ok
id,baseline_ppo,9,9.798229261859735,0.16375310454204473,0.9999999953120947,,0.0,0.0,1.0,5.329070518200751e-15,ok
id,so,9,9.44805669558603,0.14469712003782748,0.9819732711819312,1.0000008344650269,0.0,0.0,1.0,1.7763568394002505e-15,ok
id,sl,9,9.394443954951006,0.14236491181023136,0.9785218278887371,1.5802749991416931,0.0,0.0,1.0,0.0,ok
id,gl,9,9.289767756784254,0.1340231980471938,0.977675648162514,1.5237659811973572,0.0,0.0,1.0,0.0,ok
id,sym,9,9.526617678033992,0.14706264322071602,0.9892765337139369,1.6854205131530762,0.0,0.0,1.0,0.0,ok
