seed,split,arm,prompt_idx,eval_seed,reward,status
8,train,control,9,0,0.5874369830746536,ok
8,train,structured,10,0,0.5981607561760859,ok
8,train,control,10,0,0.6065594341326076,ok
8,train,structured,11,0,0.6151268803686051,ok
8,train,control,11,0,0.5987574907331455,ok
8,train,structured,0,1,0.6747724741850359,ok
8,train,control,0,1,0.6907522916335126,ok
8,train,structured,1,1,0.6183171615786256,ok
8,train,control,1,1,0.6185644038719703,ok
8,train,structured,2,1,0.5812805742767494,ok
8,train,control,2,1,0.6490117812708043,ok
8,train,structured,3,1,0.5974635675847744,ok
8,train,control,3,1,0.5452587505144667,ok
8,train,structured,4,1,0.7872632912075819,ok
8,train,control,4,1,0.5931712747551195,ok
8,train,structured,5,1,0.5891997966808517,ok
8,train,control,5,1,0.5694770080610138,ok
8,train,structured,6,1,0.7732239476519629,ok
8,train,control,6,1,0.5834396483971084,ok
8,train,structured,7,1,0.557631618876537,ok
8,train,control,7,1,0.591263263051692,ok
8,train,structured,8,1,0.5855063404143834,ok
8,train,control,8,1,0.5701666262461754,ok
8,train,structured,9,1,0.5944972716443433,ok
8,train,control,9,1,0.6076067236130434,ok
8,train,structured,10,1,0.5992710314941587,ok
8,train,control,10,1,0.6084882865406023,ok
8,train,structured,11,1,0.5905823631179075,ok
8,train,control,11,1,0.5804647665959681,ok
8,train,structured,0,2,0.641582610423201,ok
8,train,control,0,2,0.6102736875125115,ok
8,train,structured,1,2,0.6132872507564842,ok
8,train,control,1,2,0.5694678061570897,ok
8,train,structured,2,2,0.6024711185729743,ok
8,train,control,2,2,0.6130751652177716,ok
8,train,structured,3,2,0.5995416450517584,ok
8,train,control,3,2,0.6376154407764107,ok
8,train,structured,4,2,0.7872632912075819,ok
8,train,control,4,2,0.583785174829676,ok
8,train,structured,5,2,0.5864270008072483,ok
8,train,control,5,2,0.5767879340448615,ok
8,train,structured,6,2,0.6305223761510619,ok
8,train,control,6,2,0.5733363229586521,ok
8,train,structured,7,2,0.6198765765210286,ok
8,train,control,7,2,0.5970282752493266,ok
8,train,structured,8,2,0.5973875606851894,ok
8,train,control,8,2,0.564285679152493,ok
8,train,structured,9,2,0.607473177521356,ok
8,train,control,9,2,0.5977373910938264,ok
8,train,structured,10,2,0.6066919232071674,ok
8,train,control,10,2,0.595009451858095,ok
8,train,structured,11,2,0.6004073225860638,ok
8,train,control,11,2,0.5879033838454071,ok
9,test,structured,0,0,0.5926504142960802,ok
9,test,control,0,0,0.6141852336924265,ok
9,test,structured,1,0,0.5896987890208552,ok
9,test,control,1,0,0.6325423196802227,ok
9,test,structured,2,0,0.6176739736144342,ok
9,test,control,2,0,0.6141888616995195,ok
9,test,structured,3,0,0.6028721597192517,ok
9,test,control,3,0,0.6288121548589016,ok
9,test,structured,4,0,0.5815730684173956,ok
9,test,control,4,0,0.621831697926825,ok
9,test,structured,5,0,0.5991592552444598,ok
9,test,control,5,0,0.5893613639989277,ok
9,test,structured,6,0,0.5970012627792004,ok
9,test,control,6,0,0.614114024822373,ok
9,test,structured,7,0,0.627239866101231,ok
9,test,control,7,0,0.6249318139906033,ok
9,test,structured,8,0,0.6306509240649789,ok
9,test,control,8,0,0.5784987970666913,ok
9,test,structured,9,0,0.6301894418815127,ok
9,test,control,9,0,0.6109289208642369,ok
9,test,structured,10,0,0.6005160734546819,ok
9,test,control,10,0,0.6189621321981044,ok
9,test,structured,11,0,0.6510971280262677,ok
9,test,control,11,0,0.6148069895100401,ok
9,test,structured,0,1,0.5814578538456272,ok
9,test,control,0,1,0.6260383011848926,ok
9,test,structured,1,1,0.6056230146441534,ok
9,test,control,1,1,0.6025757097037872,ok
9,test,structured,2,1,0.638497044814013,ok
9,test,control,2,1,0.6278746426564611,ok
9,test,structured,3,1,0.587861424753913,ok
9,test,control,3,1,0.5882637069544931,ok
9,test,structured,4,1,0.5586217529958557,ok
9,test,control,4,1,0.5914769807803272,ok
9,test,structured,5,1,0.6187909229490162,ok
9,test,control,5,1,0.5965676923716837,ok
9,test,structured,6,1,0.6121000644325287,ok
9,test,control,6,1,0.6295916236129113,ok
9,test,structured,7,1,0.7568713121489885,ok
9,test,control,7,1,0.6113123481926382,ok
9,test,structured,8,1,0.5973497009811776,ok
9,test,control,8,1,0.6043186178600759,ok
9,test,structured,9,1,0.6264677387960463,ok
9,test,control,9,1,0.6077170815600351,ok
9,test,structured,10,1,0.5966148630119084,ok
9,test,control,10,1,0.5856033624977264,ok
9,test,structured,11,1,0.6918369421002417,ok
9,test,control,11,1,0.614668026788575,ok
9,test,structured,0,2,0.6014924893808312,ok
9,test,control,0,2,0.624767980503061,ok
9,test,structured,1,2,0.6121814961160783,ok
9,test,control,1,2,0.6063303160250266,ok
9,test,structured,2,2,0.6221802536978416,ok
9,test,control,2,2,0.6086586648817602,ok
9,test,structured,3,2,0.60839003602951,ok
9,test,control,3,2,0.601953001687694,ok
9,test,structured,4,2,0.6028149964430165,ok
9,test,control,4,2,0.6104131643964925,ok
9,test,structured,5,2,0.631963969387678,ok
9,test,control,5,2,0.6148766551821794,ok
9,test,structured,6,2,0.768577594397943,ok
9,test,control,6,2,0.5895021553897433,ok
9,test,structured,7,2,0.6039505223009713,ok
9,test,control,7,2,0.607283444090845,ok
9,test,structured,8,2,0.7599507611433994,ok
9,test,control,8,2,0.6052231377219046,ok
9,test,structured,9,2,0.6237029878378121,ok
9,test,control,9,2,0.6310710254170355,ok
9,test,structured,10,2,0.6075269058294805,ok
9,test,control,10,2,0.5961674124338758,ok
9,test,structured,11,2,0.6139878563754163,ok
9,test,control,11,2,0.6302561108816287,ok
9,train,structured,0,0,0.6215038828077115,ok
9,train,control,0,0,0.6160731746424072,ok
9,train,structured,1,0,0.61079506670279,ok
9,train,control,1,0,0.5892583934392834,ok
9,train,structured,2,0,0.5969174596633187,ok
9,train,control,2,0,0.5979374114122484,ok
9,train,structured,3,0,0.5983763658193353,ok
9,train,control,3,0,0.6050805085664036,ok
9,train,structured,4,0,0.679746310110455,ok
9,train,control,4,0,0.6363678849303676,ok
9,train,structured,5,0,0.6021444631692887,ok
9,train,control,5,0,0.6169577406710458,ok
9,train,structured,6,0,0.7213285870844518,ok
9,train,control,6,0,0.6341097857474516,ok
9,train,structured,7,0,0.6144515312940989,ok
9,train,control,7,0,0.5310768697491084,ok
9,train,structured,8,0,0.6037629979467607,ok
9,train,control,8,0,0.6008095887428031,ok
9,train,structured,9,0,0.5866038360246452,ok
9,train,control,9,0,0.5753829466653868,ok
9,train,structured,10,0,0.6112372481653748,ok
9,train,control,10,0,0.5904723252047562,ok
9,train,structured,11,0,0.583415552813305,ok
9,train,control,11,0,0.5890916386579705,ok
9,train,structured,0,1,0.6221408853926628,ok
9,train,control,0,1,0.5682831787745344,ok
9,train,structured,1,1,0.7598627858150576,ok
9,train,control,1,1,0.6076748263868018,ok
9,train,structured,2,1,0.6354181285776311,ok
9,train,control,2,1,0.6109399116146177,ok
9,train,structured,3,1,0.6052567668070371,ok
9,train,control,3,1,0.5825018631224492,ok
9,train,structured,4,1,0.602049546074991,ok
9,train,control,4,1,0.6227493225941165,ok
9,train,structured,5,1,0.6437256256028949,ok
9,train,control,5,1,0.5902906377356861,ok
9,train,structured,6,1,0.6122300076925655,ok
9,train,control,6,1,0.6115607919641732,ok
9,train,structured,7,1,0.7441913904866772,ok
9,train,control,7,1,0.6080202069930765,ok
9,train,structured,8,1,0.5955576491290956,ok
9,train,control,8,1,0.6038752793557484,ok
9,train,structured,9,1,0.5998911800878962,ok
9,train,control,9,1,0.603555218631013,ok
9,train,structured,10,1,0.598449400852947,ok
9,train,control,10,1,0.6422559850837615,ok
9,train,structured,11,1,0.7171047831452178,ok
9,train,control,11,1,0.6115695791001581,ok
9,train,structured,0,2,0.6131846173309362,ok
9,train,control,0,2,0.6057492685777444,ok
9,train,structured,1,2,0.5962923526821604,ok
9,train,control,1,2,0.6209266570121958,ok
9,train,structured,2,2,0.6168071710961225,ok
9,train,control,2,2,0.6254626279025971,ok
9,train,structured,3,2,0.7634793030265231,ok
9,train,control,3,2,0.6303818465609602,ok
9,train,structured,4,2,0.6055718654958534,ok
9,train,control,4,2,0.6284941898908443,ok
9,train,structured,5,2,0.610626668831052,ok
9,train,control,5,2,0.5556761038040979,ok
9,train,structured,6,2,0.5929953416486264,ok
9,train,control,6,2,0.6144578520760211,ok
9,train,structured,7,2,0.59909793182821,ok
9,train,control,7,2,0.6149287775314484,ok
9,train,structured,8,2,0.6157027983334448,ok
9,train,control,8,2,0.5866089437818458,ok
9,train,structured,9,2,0.5929612745757659,ok
9,train,control,9,2,0.6127460419601153,ok
9,train,structured,10,2,0.6112235636226927,ok
9,train,control,10,2,0.5811248011353763,ok
9,train,structured,11,2,0.5918027874860475,ok
9,train,control,11,2,0.6086481026410215,ok
